word,meaning,pronunciation,syllables,partOfSpeech,example
referee,"심판",/ˌɹɛf.əˈɹiː/,r-ef-er-ee,noun,"'referee'는 축구, 농구, 권투 등 스포츠 경기에서 규칙이 잘 지켜지는지 감독하고 판정을 내리는 사람, 즉 '심판'을 의미합니다."
referral,"소개, 위탁",/ɹɪˈfɜːɹəl/,r-ef-err-al,noun,"'referral'은 어떤 문제에 대해 도움을 줄 수 있는 다른 사람이나 기관으로 보내는 것, 즉 '소개'나 '(전문가에게) 위탁'하는 것을 의미합니다."
refinery,"정유 공장, 정제소",,r-ef-in-er-y,noun,"'refinery'는 원유, 설탕, 금속 등의 원료에서 불순물을 제거하여 순도를 높이는 작업을 하는 공장, 즉 '정제소'나 '정유 공장'을 의미합니다."
reflexive,"재귀적인",/ɹəˈflɛksɪv/,r-efl-ex-iv-e,adjective,"'reflexive'는 문법에서 주어의 동작이 다시 주어 자신에게 돌아가는 관계를 나타낼 때, 즉 '재귀적인'이라고 표현합니다. (예: reflexive pronoun - 재귀대명사)"
refresh,"상쾌하게 하다; 새로 고치다",/ɹiˈfɹɛʃ/,r-efr-esh,verb,"'refresh'는 피로를 풀고 기운을 되찾게 하여 '상쾌하게 하다'라는 의미와, 컴퓨터 화면의 정보를 최신 상태로 '새로 고치다'는 두 가지 주요 의미를 가집니다."
refreshment,"다과, 가벼운 음식물",/ɹɪˈfɹeʃ.mənt/,r-efr-eshm-ent,noun,"'refreshment'는 회의나 행사 중간에 제공되는 가벼운 '음료'나 '간식', 즉 '다과'를 의미하며, 보통 복수형 'refreshments'로 사용됩니다."
refrigerator,"냉장고",/ɹɪˈfɹɪd͡ʒəˌɹeɪtə/,r-efr-ig-er-at-or,noun,"'refrigerator'는 음식을 신선하게 보관하기 위해 낮은 온도를 유지하는 주방 가전, 즉 '냉장고'를 의미합니다. 줄여서 'fridge'라고도 합니다."
refund,"환불(금)",,r-ef-und,noun,"'refund'는 구매한 상품에 문제가 있거나 마음에 들지 않아 되돌려주고 지불한 돈을 돌려받는 것, 즉 '환불' 또는 그 '환불금'을 의미합니다."
refundable,"환불 가능한",,r-ef-und-abl-e,adjective,"'refundable'은 특정 조건 하에서 지불한 금액을 다시 돌려받을 수 있는, 즉 '환불 가능한' 정책이나 상품을 묘사하는 형용사입니다."
rehearsal,"리허설, 예행연습",/ɹɪˈhɜː(ɹ)səl/,r-eh-ears-al,noun,"'rehearsal'은 공연, 발표, 행사 등을 앞두고 실제처럼 미리 연습해 보는 것, 즉 '리허설'이나 '예행연습'을 의미합니다."
rehearse,"(리허설·예행연습을 하며) 연습하다",/[ɹɪˈhɜːs]/,r-eh-ears-e,verb,"'rehearse'는 공연이나 발표를 위해 사전에 '연습하다'라는 의미의 동사입니다."
reimburse,"변제하다, 상환하다",,r-eimb-urs-e,verb,"'reimburse'는 다른 사람이 먼저 지출한 비용을 나중에 다시 갚아주는 것, 즉 '변제하다' 또는 '상환하다'라는 의미의 동사입니다."
reimbursement,"변제, 상환",/ˌɹiː.ɪmˈbɜːs.mənt/,r-eimb-urs-em-ent,noun,"'reimbursement'는 지출된 비용을 다시 갚아주는 행위, 즉 '비용 상환'을 의미하는 명사입니다."
reinforce,"강화하다, 보강하다",/ˌɹiːɪnˈfɔː(ɹ)s/,r-einf-orc-e,verb,"'reinforce'는 기존의 구조물, 주장, 감정 등을 더 튼튼하거나 강력하게 만드는 것, 즉 '강화하다' 또는 '보강하다'라는 의미의 동사입니다."
relaxation,"휴식",/ˌɹilækˈseɪʃən/,r-el-ax-at-ion,noun,"'relaxation'은 일이나 긴장에서 벗어나 몸과 마음이 편안한 상태, 즉 '휴식'을 의미하는 명사입니다."
reliability,"신뢰성, 신뢰도",,r-el-iab-il-it-y,noun,"'reliability'는 어떤 사람이나 제품, 정보 등을 믿을 수 있는 정도, 즉 '신뢰성'이나 '신뢰도'를 의미하는 명사입니다."
relieve,"(고통·불안 등을) 덜어주다, 완화하다",/ɹɪˈliːv/,r-el-iev-e,verb,"'relieve'는 통증, 걱정, 부담 등을 줄여주거나 없애주어 '안도하게 하다' 또는 '완화시키다'라는 의미의 동사입니다."
relocate,"이전하다, 이전시키다",,r-el-oc-at-e,verb,"'relocate'는 회사, 공장, 주민 등이 다른 장소로 '이사하다', '이전하다' 또는 '이동시키다'라는 의미의 동사입니다."
relocation,"이전, 재배치",/ˌɹiːləʊˈkeɪʃən/,r-el-oc-at-ion,noun,"'relocation'은 거주지나 사업장을 다른 곳으로 옮기는 것, 즉 '이전'을 의미하는 명사입니다."
reluctant,"꺼리는, 마지못한",/ɹɪˈlʌktənt/,r-el-uct-ant,adjective,"'reluctant'은 어떤 일을 하고 싶지 않아 '꺼리는' 또는 '마음이 내키지 않는' 상태를 나타내는 형용사입니다. 'be reluctant to do ~' 형태로 '~하기를 꺼리다'라고 쓰입니다."
remainder,"나머지",/ɹəˈmeɪndə/,r-em-aind-er,noun,"'remainder'는 전체에서 일부를 사용하거나 제외하고 남은 부분, 즉 '나머지'를 의미합니다."
reminder,"상기시키는 것, 독촉장",,r-em-ind-er,noun,"'reminder'는 잊지 않도록 기억을 되살려주는 메모나 알림, 즉 '상기시키는 것'을 의미하며, 지불 기한이 지난 요금을 알리는 '독촉장'을 뜻하기도 합니다."
remodel,"리모델링하다, 개조하다",,r-em-od-el,verb,"'remodel'은 건물의 구조나 디자인을 바꾸어 새롭게 만드는 것, 즉 '리모델링하다' 또는 '개조하다'라는 의미의 동사입니다."
removal,"제거",/ɹəˈmuːvəl/,r-em-ov-al,noun,"'removal'은 어떤 것을 있던 자리에서 없애거나 다른 곳으로 옮기는 것, 즉 '제거'를 의미하는 명사입니다."
renew,"갱신하다",/ɹɪˈnjuː/,r-en-ew,verb,"'renew'는 계약, 면허, 구독 등의 유효 기간을 연장하는 것, 즉 '갱신하다'라는 의미의 동사입니다."
renewal,"갱신",,r-en-ew-al,noun,"'renewal'은 계약 등을 갱신하는 행위 자체를 의미하는 명사입니다."
renovate,"(낡은 건물·가구 등을) 개조하다, 보수하다",/ˈɹenəʊveɪt/,r-en-ov-at-e,verb,"'renovate'는 낡은 건물이나 가구를 수리하고 새롭게 꾸며 더 좋은 상태로 만드는 것, 즉 '개조하다' 또는 '보수하다'라는 의미의 동사입니다."
renovation,"리노베이션, 개조",,r-en-ov-at-ion,noun,"'renovation'은 낡은 것을 새롭게 고치는 작업, 즉 '수리'나 '개조'를 의미하는 명사입니다."
renown,"명성",/ɹɪˈnaʊn/,r-en-own,noun,"'renown'은 훌륭한 자질이나 업적으로 인해 널리 알려진 상태, 즉 '명성'을 의미하는 격식 있는 단어입니다."
rental,"임대, 대여; 임대 주택",/ˈɹɛntəl/,r-ent-al,noun,"'rental'은 돈을 내고 일정 기간 동안 무언가를 빌리는 행위인 '대여' 또는 그렇게 빌린 '대여품'을 의미하며, 세를 내고 사는 '임대 주택'을 뜻하기도 합니다."
renter,"임차인, 세입자",,r-ent-er,noun,"'renter'는 돈을 내고 집이나 물건을 빌려 쓰는 사람, 즉 '임차인'이나 '세입자'를 의미합니다."
reopen,"다시 열다, 재개하다",,r-eop-en,verb,"'reopen'은 닫았던 가게나 시설을 '다시 열다' 또는 중단되었던 조사나 논의를 '재개하다'라는 의미의 동사입니다."
repairperson,"수리공",,r-ep-airp-ers-on,noun,"'repairperson'은 고장 난 기계나 장비를 고치는 사람, 즉 '수리 기사'를 성별에 관계없이 부르는 중립적인 단어입니다."
repeatedly,"반복해서, 여러 차례",/ɹɪˈpiːtɪdli/,r-ep-eat-edl-y,adverb,"'repeatedly'는 어떤 일이 한 번이 아니라 '여러 번 되풀이하여' 일어남을 강조하는 부사입니다."
repetition,"반복",/ɹɛpəˈtɪʃən/,r-ep-et-it-ion,noun,"'repetition'은 같은 말이나 행동, 사건이 되풀이되는 것, 즉 '반복'을 의미하는 명사입니다."
replacement,"교체(품); 후임자",/ɹɪˈpleɪsmənt/,r-epl-ac-em-ent,noun,"'replacement'는 낡거나 고장 난 것을 대신하는 새로운 물건, 즉 '교체품' 또는 그 자리를 대신하는 '후임자'를 의미합니다."
reproduce,"복사하다; 번식하다",/ˌɹi.pɹoʊˈdjus/,r-epr-od-uc-e,verb,"'reproduce'는 그림이나 문서를 원본과 똑같이 만드는 '복제하다'라는 의미와, 동물이나 식물이 새끼나 씨앗을 낳아 종족을 이어가는 '번식하다'는 두 가지 주요 의미를 가집니다."
reschedule,"일정을 변경하다",,r-esch-ed-ul-e,verb,"'reschedule'은 예정되어 있던 약속이나 회의의 날짜나 시간을 '다시 조정하다' 또는 '일정을 변경하다'라는 의미의 동사입니다."
resemble,"~와 닮다",/ɹɪˈzɛmb(ə)l/,r-es-embl-e,verb,"'resemble'는 두 사람이나 사물이 외모나 특징 면에서 서로 비슷하다, 즉 '~를 닮다'라는 의미의 동사입니다."
reservation,"예약",/ˌɹɛzəˈveɪʃən/,r-es-erv-at-ion,noun,"'reservation'은 호텔, 식당, 비행기 좌석 등을 미리 약속하여 확보해 두는 것, 즉 '예약'을 의미합니다. (make a reservation - 예약하다)"
residence,"거주지, 주택",/ˈɹɛz.ɪ.dəns/,r-es-id-enc-e,noun,"'residence'는 어떤 사람이 사는 집이나 장소, 즉 '거주지'를 의미하는 격식 있는 단어입니다."
residential,"주거의, 거주 지역의",,r-es-id-ent-ial,adjective,"'residential'은 상업 지역이나 공업 지역이 아닌, 주로 사람들이 사는 '주택가의' 또는 '거주 지역의'라는 의미를 가진 형용사입니다."
resignation,"사직, 사임",/ɹɛzɪɡˈneɪʃən/,r-es-ign-at-ion,noun,"'resignation'은 직장이나 직책을 그만두는 행위, 즉 '사직' 또는 '사임'을 의미합니다."
respondent,"응답자",,r-esp-ond-ent,noun,"'respondent'는 설문 조사나 질문에 '응답하는 사람'을 의미합니다."
restatement,"재진술",,r-est-at-em-ent,noun,"'restatement'는 이전에 했던 말이나 썼던 글을 다른 방식으로, 보통 더 명확하게 '다시 말하거나 쓰는 것'을 의미합니다."
restroom,"화장실",,r-estr-oom,noun,"'restroom'은 공공장소에 있는 '화장실'을 의미하며, 주로 미국에서 'bathroom'과 함께 널리 쓰이는 단어입니다."
resume,"재개하다, 다시 시작하다",/ɹəˈzjuːm/,r-es-um-e,verb,"'resume'는 잠시 중단되었던 활동이나 상태를 '다시 시작하다' 또는 '재개하다'라는 의미의 동사입니다."
résumé,"이력서",,ré-sumé,noun,"'résumé'는 구직 활동을 할 때 자신의 학력, 경력, 기술 등을 요약하여 제출하는 서류, 즉 '이력서'를 의미합니다. 'resume'와 철자는 같지만 발음과 강세가 다릅니다."
retailer,"소매업체, 소매상",,r-et-ail-er,noun,"'retailer'는 생산자나 도매업자로부터 상품을 구매하여 최종 소비자에게 판매하는 개인이나 회사, 즉 '소매상'을 의미합니다."
retreat,"후퇴(하다); 수련회",/ɹəˈtɹiːt/,r-etr-eat,noun,"'retreat'는 군대가 전투에서 물러나는 '후퇴'라는 의미와, 조용한 곳으로 가서 휴식이나 명상을 하는 '피정' 또는 '수련회'라는 두 가지 주요 의미를 가집니다."
retrieve,"되찾아오다; (정보를) 검색하다",/ɹiˈtɹiv/,r-etr-iev-e,verb,"'retrieve'는 잃어버렸거나 다른 곳에 두었던 물건을 '다시 가져오다'라는 의미와, 컴퓨터에서 필요한 정보를 '검색하여 찾아내다'는 의미로 사용됩니다."
reunion,"재회, 동창회",/ɹiːˈjuːnjən/,r-eun-ion,noun,"'reunion'은 오랫동안 떨어져 있던 가족, 친구, 동료들이 다시 만나는 것, 즉 '재회'나 '동창회'를 의미합니다."
reviewer,"평론가, 리뷰어",,r-ev-iew-er,noun,"'reviewer'는 책, 영화, 공연, 제품 등을 평가하고 그에 대한 글을 쓰는 사람, 즉 '비평가'나 '리뷰어'를 의미합니다."
revision,"수정",/riˈvɪ.ʒ(ə)n/,r-ev-is-ion,noun,"'revision'은 기존의 글, 계획, 생각 등을 더 좋게 만들기 위해 고치고 다듬는 과정, 즉 '수정'이나 '개정'을 의미합니다."
revolutionize,"혁명을 일으키다, 혁신하다",,r-ev-ol-ut-ion-iz-e,verb,"'revolutionize'는 기존의 방식이나 시스템을 완전히 새롭고 근본적으로 바꾸는 것, 즉 '혁명을 일으키다' 또는 '획기적으로 바꾸다'라는 의미의 동사입니다."
rewrite,"다시 쓰다, 고쳐 쓰다",/ˈɹiː.ɹaɪt/,r-ewr-it-e,verb,"'rewrite'는 이미 쓴 글을 더 나은 내용이나 형태로 만들기 위해 '다시 쓰다' 또는 '개작하다'라는 의미의 동사입니다."
rider,"타는 사람",/ˈɹaɪ.də(ɹ)/,r-id-er,noun,"'rider'는 말, 자전거, 오토바이 등을 타는 사람을 의미합니다."
rose,"장미",/ɹəʊz/,r-os-e,noun,"'rose'는 아름다운 꽃과 향기로 사랑받는 '장미'를 의미하며, 동사 'rise'(오르다)의 과거형이기도 합니다."
rubber,"고무",/ˈɹʌbə(ɹ)/,r-ubb-er,noun,"'rubber'는 탄력성이 있는 소재인 '고무'를 의미합니다. 영국 영어에서는 '지우개'라는 뜻으로도 쓰입니다."
rug,"러그, 작은 양탄자",/ɹʌɡ/,r-ug,noun,"'rug'는 바닥 전체가 아닌, 일부에만 까는 작은 크기의 '양탄자'나 '깔개'를 의미합니다."
rumor,"소문, 풍문",/ˈɹuːmə(ɹ)/,r-um-or,noun,"'rumor'는 사실인지 확인되지 않은 채 사람들 사이에 퍼지는 이야기, 즉 '소문'이나 '풍문'을 의미합니다."
runner,"달리는 사람, 주자",/ˈɹʌnə/,r-unn-er,noun,"'runner'는 달리기를 하는 사람, 즉 '주자'를 의미합니다."
safely,"안전하게",/ˈseɪfli/,s-af-el-y,adverb,"'safely'는 위험이나 해를 입지 않도록 '안전하게'라는 의미의 부사입니다."
salad,"샐러드",/ˈsæləd/,s-al-ad,noun,"'salad'는 주로 신선한 채소에 드레싱을 곁들여 먹는 음식인 '샐러드'를 의미합니다."
salesman,"판매원 (남성)",,s-al-esm-an,noun,"'salesman'은 물건을 파는 남자 직원, 즉 '남성 판매원'을 의미합니다."
salespeople,"판매원들",,s-al-esp-eopl-e,noun,"'salespeople'는 'salesperson'의 복수형으로, 여러 명의 판매원을 의미합니다."
salesperson,"판매원",,s-al-esp-ers-on,noun,"'salesperson'은 물건을 파는 직원을 성별에 관계없이 부르는 중립적인 단어입니다."
salon,"미용실, 살롱",/səˈlɒn/,s-al-on,noun,"'salon'은 머리 손질이나 피부 관리 등을 전문적으로 하는 '미용실'(beauty salon)이나 '헤어살롱'(hair salon)을 의미합니다."
sandwich,"샌드위치",/ˈsæmwɪd͡ʒ/,s-andw-ich,noun,"'sandwich'는 두 조각의 빵 사이에 고기, 채소, 치즈 등을 넣어 만든 간편한 음식인 '샌드위치'를 의미합니다."
satellite,"인공위성",/ˈsætəlaɪt/,s-at-ell-it-e,noun,"'satellite'는 통신, 방송, 관측 등을 위해 지구 궤도를 도는 '인공위성'을 의미합니다."
satisfactory,"만족스러운, 괜찮은",/sætɪsˈfækt(ə)ɹi/,s-at-isf-act-or-y,adjective,"'satisfactory'는 기대나 기준을 충족시켜 '만족스러운' 또는 '충분히 괜찮은' 수준임을 나타내는 형용사입니다."
sauna,"사우나",/ˈsaʊ.nə/,s-aun-a,noun,"'sauna'는 뜨거운 증기를 이용하여 땀을 내는 핀란드식 증기 목욕 또는 그 시설인 '사우나'를 의미합니다."
scarf,"스카프, 목도리",/skɑːf/,sc-arf,noun,"'scarf'는 목을 따뜻하게 하거나 멋을 내기 위해 목에 두르는 '목도리'나 '스카프'를 의미합니다."
scenery,"풍경, 경치",/ˈsiːnəɹi/,sc-en-er-y,noun,"'scenery'는 눈에 보이는 자연의 아름다운 모습, 즉 '풍경'이나 '경치'를 의미하는 셀 수 없는 명사입니다."
scholarship,"장학금",/ˈskɒləʃɪp/,sch-ol-arsh-ip,noun,"'scholarship'은 학업 성적이 우수하거나 특정 조건을 만족하는 학생에게 학비를 지원해 주는 '장학금'을 의미합니다."
sculpture,"조각(품)",/ˈskʌlptj(ʊ)ə/,sc-ulpt-ur-e,noun,"'sculpture'는 돌, 나무, 금속 등을 깎거나 빚어서 입체적인 형태로 만든 예술 작품, 즉 '조각' 또는 '조소'를 의미합니다."
seafood,"해산물",/ˈsiːfuːd/,s-eaf-ood,noun,"'seafood'는 생선, 조개, 새우, 게 등 바다에서 나는 먹을 수 있는 모든 것을 총칭하는 '해산물'을 의미합니다."
seaside,"바닷가, 해변",,s-eas-id-e,noun,"'seaside'는 바다와 육지가 만나는 지역, 즉 '바닷가'나 '해변'을 의미하며, 주로 휴양지를 가리킬 때 쓰입니다."
seasonal,"계절적인",/ˈsiːzənəl/,s-eas-on-al,adjective,"'seasonal'은 특정 계절에만 이용 가능하거나 활동이 이루어지는, 즉 '계절적인' 특징을 가진 것을 묘사하는 형용사입니다."
sedan,"세단 (일반 승용차)",/səˈdæn/,s-ed-an,noun,"'sedan'은 문이 네 개 있고 지붕이 덮여 있는 가장 일반적인 형태의 승용차, 즉 '세단'을 의미합니다."
seeker,"찾는 사람",/ˈsiːkə/,s-eek-er,noun,"'seeker'는 무언가를 구하거나 찾는 사람을 의미합니다. (예: job seeker - 구직자)"
seldom,"좀처럼 ~않는, 드물게",/ˈsɛldəm/,s-eld-om,adverb,"'seldom'은 어떤 일이 일어나는 횟수가 매우 적음을 나타내는 부사로, '좀처럼 ~않는', '드물게'라고 해석됩니다. 부정의 의미를 가집니다."
seller,"판매자",/ˈsɛlə/,s-ell-er,noun,"'seller'는 물건이나 서비스를 파는 사람이나 회사, 즉 '판매자'를 의미합니다. 'buyer'(구매자)의 반대말입니다."
semester,"학기",/sɪˈmɛstə/,s-em-est-er,noun,"'semester'는 1년의 학년을 보통 두 개로 나눈 교육 단위, 즉 '학기'를 의미합니다."
seminar,"세미나",,s-em-in-ar,noun,"'seminar'는 특정 주제에 대해 소수의 사람들이 모여 토론하고 연구하는 방식의 수업이나 회의, 즉 '세미나'를 의미합니다."
sender,"보내는 사람, 발신인",/ˈsɛndɚ/,s-end-er,noun,"'sender'는 편지, 소포, 이메일 등을 보내는 사람, 즉 '발신인'을 의미합니다."
separately,"따로, 별개로",/ˈsɛpəɹətli/,s-ep-ar-at-el-y,adverb,"'separately'는 함께가 아니라 '각각', '따로따로'라는 의미의 부사입니다."
serial,"연속물",/ˈsɪəɹiːəɫ/,s-er-ial,noun,"'serial'은 이야기가 여러 회에 걸쳐 나뉘어 발행되거나 방송되는 '연속극'이나 '연재 소설'을 의미합니다."
sew,"바느질하다",/səʊ/,s-ew,verb,"'sew'는 바늘과 실을 사용하여 옷감 등을 꿰매는 것, 즉 '바느질하다'라는 의미의 동사입니다."
sewer,"하수구, 하수도",/ˈs(j)uːə/,s-ew-er,noun,"'sewer'는 가정이나 도시에서 사용한 더러운 물을 처리장으로 보내는 지하 관로나 시설, 즉 '하수도'를 의미합니다."
sharply,"날카롭게; 급격히",/ʃɑːpli/,sh-arpl-y,adverb,"'sharply'는 '날카롭게' 비판하거나, 시선이 '날카롭게' 향하거나, 수치가 '급격히' 변동하는 등 다양한 상황에서 쓰이는 부사입니다."
shipment,"선적(물), 수송(품)",/ˈʃɪpmənt/,sh-ipm-ent,noun,"'shipment'는 배, 비행기, 트럭 등으로 대량의 물품을 보내는 행위인 '수송' 또는 그렇게 보내는 '화물'을 의미합니다."
shopper,"쇼핑객, 구매자",/ˈʃɔp.ə/,sh-opp-er,noun,"'shopper'는 상점에서 물건을 사는 사람, 즉 '쇼핑객'을 의미합니다."
shortage,"부족",,sh-ort-ag-e,noun,"'shortage'는 필요한 것보다 양이 모자란 상태, 즉 '부족'을 의미하는 명사입니다."
shorten,"줄이다, 짧게 하다",/ˈʃɔːtən/,sh-ort-en,verb,"'shorten'은 길이나 기간, 내용을 '더 짧게 만들다' 또는 '줄이다'라는 의미의 동사입니다."
shortly,"곧, 얼마 안 있어",/ʃɔːɹtli/,sh-ortl-y,adverb,"'shortly'는 지금으로부터 그리 멀지 않은 미래에, 즉 '곧' 또는 '얼마 안 있어'라는 의미의 부사입니다."
showroom,"전시장",/ˈʃoʊˌɹum/,sh-owr-oom,noun,"'showroom'은 자동차, 가구, 전자제품 등 회사의 주요 제품을 고객들이 직접 볼 수 있도록 진열해 놓은 공간, 즉 '전시장'을 의미합니다."
shuttle,"왕복 운행 버스/기차/비행기",,sh-uttl-e,noun,"'shuttle'은 공항, 호텔, 역 등 두 지점 사이를 정기적으로 짧게 오가는 교통수단(버스, 비행기 등)을 의미합니다."
sidewalk,"보도, 인도",/ˈsaɪdwɔːk/,s-id-ew-alk,noun,"'sidewalk'는 길가에서 보행자들이 안전하게 걸어 다닐 수 있도록 만들어 놓은 길, 즉 '보도'나 '인도'를 의미합니다. 주로 미국에서 사용되며, 영국에서는 'pavement'라고 합니다."
sightsee,"관광하다",,s-ights-ee,verb,"'sightsee'는 여행지에서 유명한 장소나 명소를 구경하는 것, 즉 '관광하다'라는 의미의 동사입니다."
signature,"서명",/ˈsɪɡnətʃə/,s-ign-at-ur-e,noun,"'signature'는 계약서, 편지, 카드 등에 자신의 신원을 증명하거나 동의를 표시하기 위해 직접 쓴 이름, 즉 '서명'을 의미합니다."
signify,"의미하다, 나타내다",/ˈsɪɡnɪfaɪ/,s-ign-if-y,verb,"'signify'는 특정 행동, 표시, 사건 등이 특별한 의미를 '가지다' 또는 '나타내다'라는 의미의 동사입니다."
silently,"조용히",/ˈsaɪləntli/,s-il-entl-y,adverb,"'silently'는 아무 소리도 내지 않고 '조용하게' 또는 '말없이'라는 의미의 부사입니다."
similarity,"유사성, 닮은 점",/sɪmɪˈlæɹɪti/,s-im-il-ar-it-y,noun,"'similarity'는 두 개 이상의 대상이 서로 비슷하거나 공통적으로 가지고 있는 특징, 즉 '유사점'이나 '닮은 점'을 의미합니다."
simplify,"단순화하다, 간단하게 만들다",/ˈsɪmpləfaɪ/,s-impl-if-y,verb,"'simplify'는 복잡한 것을 더 이해하기 쉽거나 하기 쉽게 '간단하게 만들다' 또는 '단순화하다'라는 의미의 동사입니다."
sincerely,"진심으로",/sɪnˈsɪəli/,s-inc-er-el-y,adverb,"'sincerely'는 거짓이나 꾸밈없이 '진심으로' 또는 '성실하게'라는 의미의 부사입니다. 편지 끝맺음말로 'Sincerely yours' 형태로 자주 쓰입니다."
skate,"스케이트",/skeɪt/,sk-at-e,noun,"'skate'는 얼음이나 평평한 바닥에서 타는 신발인 '스케이트'를 의미하며, '스케이트를 타다'라는 동사로도 쓰입니다."
skateboard,"스케이트보드",,sk-at-eb-oard,noun,"'skateboard'는 나무판에 바퀴를 달아 타는 스포츠 기구인 '스케이트보드'를 의미합니다."
sketch,"스케치(하다), 밑그림(을 그리다)",/skɛtʃ/,sk-etch,noun,"'sketch'는 어떤 대상의 기본적인 윤곽만 빠르게 그린 '밑그림'이나 '소묘'를 의미하는 명사와, 그것을 '그리다'라는 의미의 동사로 쓰입니다."
skim,"훑어보다",/skɪm/,sk-im,verb,"'skim'은 책이나 글의 전체적인 내용을 파악하기 위해 중요한 부분만 빠르게 읽는 것, 즉 '대충 훑어보다'라는 의미의 동사입니다."
sleepy,"졸린",/ˈsliːpi/,sl-eep-y,adjective,"'sleepy'는 잠이 오거나 피곤하여 잠들고 싶은 상태, 즉 '졸린'을 의미하는 형용사입니다."
sleeve,"소매",/sliːv/,sl-eev-e,noun,"'sleeve'는 윗옷에서 팔을 감싸는 부분, 즉 '소매'를 의미합니다."
slot,"(좁고 긴) 구멍, 틈",/slɒt/,sl-ot,noun,"'slot'은 편지, 동전, 카드 등을 넣도록 만들어진 '좁고 긴 구멍'을 의미하며, 정해진 시간표 상의 '시간대'를 뜻하기도 합니다."
smartphone,"스마트폰",/ˈsmɑːtfəʊn/,sm-artph-on-e,noun,"'smartphone'은 컴퓨터의 주요 기능을 결합한 다기능 휴대폰, 즉 '스마트폰'을 의미합니다."
smoothly,"순조롭게, 매끄럽게",/ˈsmuːðli/,sm-oothl-y,adverb,"'smoothly'는 어떤 일이 문제나 어려움 없이 '순조롭게' 또는 '매끄럽게' 진행되는 방식을 나타내는 부사입니다."
snack,"간식",/snæk/,sn-ack,noun,"'snack'은 식사 시간 사이에 먹는 가벼운 음식, 즉 '간식'을 의미합니다."
snowy,"눈이 오는",/snəʊi/,sn-ow-y,adjective,"'snowy'는 눈이 내리거나 눈으로 덮여 있는 날씨나 풍경을 묘사하는 형용사입니다."
soap,"비누",/səʊp/,s-oap,noun,"'soap'은 몸을 씻거나 빨래를 할 때 쓰는 세정제, 즉 '비누'를 의미합니다."
soar,"치솟다, 급등하다",/sɔː/,s-oar,noun,"'soar'는 새가 하늘 높이 '날아오르다'는 의미와, 가격, 물가, 인기 등이 '급등하다', '치솟다'는 비유적인 의미로 사용됩니다."
soccer,"축구",/ˈsɒk.ə/,s-occ-er,noun,"'soccer'는 발로 공을 차서 상대편 골대에 넣는 스포츠인 '축구'를 의미하며, 주로 북미에서 사용됩니다. 영국을 포함한 대부분의 나라에서는 'football'이라고 합니다."
sock,"양말",/sɒk/,s-ock,noun,"'sock'은 발에 신는 의류, 즉 '양말'을 의미하며, 보통 복수형 'socks'로 사용됩니다."
sofa,"소파",/ˈsəʊfə/,s-of-a,noun,"'sofa'는 여러 사람이 함께 앉을 수 있는 길고 푹신한 의자, 즉 '소파'를 의미합니다."
solar,"태양의",/ˈsəʊlə/,s-ol-ar,adjective,"'solar'는 '태양의' 또는 '태양 에너지를 이용하는'이라는 의미를 가진 형용사입니다. (예: solar system - 태양계)"
someday,"언젠가 (미래에)",,s-om-ed-ay,adverb,"'someday'는 명확하지 않은 미래의 어느 날, 즉 '언젠가는'이라는 의미를 가진 부사입니다."
sometime,"언젠가 (과거 또는 미래에)",/ˈsʌmˌtaɪm/,s-om-et-im-e,adverb,"'sometime'은 정확한 시점은 아니지만 과거 또는 미래의 '어느 때에', '언젠가'라는 의미의 부사입니다. 'sometime' 뒤에 시기를 나타내는 말이 오기도 합니다. (예: sometime next week)"
soup,"수프, 국",/suːp/,s-oup,noun,"'soup'은 고기, 채소 등을 물이나 육수에 넣고 끓여 만든 국물 요리, 즉 '수프'나 '국'을 의미합니다."
spa,"스파",/ˈspɐː/,sp-a,noun,"'spa'는 온천이나 마사지, 피부 관리 등 건강과 미용을 위한 다양한 서비스를 제공하는 시설을 의미합니다."
spacious,"넓은",/ˈspeɪʃəs/,sp-ac-ious,adjective,"'spacious'는 방, 집, 공간 등이 매우 '넓어서 쾌적한' 상태를 묘사하는 형용사입니다."
spam,"스팸 메일",/ˈspæm/,sp-am,noun,"'spam'은 수신자가 원하지 않는데도 불특정 다수에게 대량으로 발송되는 광고성 이메일, 즉 '스팸 메일'을 의미합니다."
specially,"특별히, 특히",/ˈspɛʃəli/,sp-ec-iall-y,adverb,"'specially'는 특정 목적이나 사람을 위해 '특별히'라는 의미로 사용되며, 'especially'(특히)와 혼용되기도 하지만, '특별히 제작되거나 고안된' 경우에 더 자주 쓰입니다."
specialty,"전문 분야; 명물",/ˈspɛʃəlti/,sp-ec-ialt-y,noun,"'specialty'는 어떤 사람이 특별히 잘하거나 전문적으로 다루는 분야, 즉 '전공'이나 '전문 분야'를 의미하며, 특정 지역이나 식당에서 유명한 '특산품'이나 '대표 요리'를 뜻하기도 합니다."
specification,"(상세한) 설명서, 사양",,sp-ec-if-ic-at-ion,noun,"'specification'은 제품, 기계, 건물 등을 만드는 데 필요한 치수, 재료, 성능 등에 대한 자세한 설명, 즉 '설계 명세서'나 '사양'을 의미하며, 보통 복수형 'specifications'로 쓰입니다."
spectator,"(스포츠 경기의) 관중",/spɛkˈteɪtə/,sp-ect-at-or,noun,"'spectator'는 경기장에서 스포츠 경기를 직접 관람하는 사람, 즉 '관중'을 의미합니다."
